"","Identifiant","Num_Commande","Montant","DateCreation","Date_Mis_À_Jour","Identifiant_Utilisateur","Paiment","Id_Adresse","typeCommande","Identifiant-2","Date_Creation-2","Prenom","Nom","Identifiant-3","id_Produit","id_StatutProduit","idOrder","Quantite","Date_Creation-3","Montant_Article_Commandé","Bank_Charge","Mode_Transport","Pays","MethodeTransport","Largeur","Longueur","Profondeur","Identifiant-4","Nom1","Identifiant-5","Nom_Produit","Prix_Produit","Devise","Description","Couleur","Taille","Date_Creation-4","idcat2","FraisExpe","DaviseFraisE","colorsNull","Mode_Transport-2","Ville","oder_id2","Annee","Mois","Semaine","Jour","Jour_de_la_semaine","Jours"
"180",570,"SMA12216",163800,2022-09-23,2022-09-23,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",694,5317,13,570,1,2022-09-23,209.75,14.6825,"groupage","france","bateau",25.4,35.56,15.24,1,"OUVERT",5317,"Nike Air Force 1 Homme",209.75,"EUR","Nike Air Force 1 Homme","WHITE","XL",2022-09-23,"NULL",25.17,"EUR","[]","bateau","dakar",570,"2022",9,"vendredi","23","vendredi",23
"181",569,"SMA12215",163728,2022-09-23,2022-09-23,19,"ORANGE MONEY",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",693,5316,13,569,1,2022-09-23,209.75,14.6825,"groupage","france","bateau",25.4,35.56,15.24,1,"OUVERT",5316,"Nike Air Force 1 Homme",209.75,"EUR","Nike Air Force 1 Homme","WHITE","XL",2022-09-23,"NULL",25.17,"EUR","[]","bateau","dakar",569,"2022",9,"vendredi","23","vendredi",23
"182",568,"SMA12214",163728,2022-09-23,2022-09-23,19,"WAVE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",692,5315,13,568,1,2022-09-23,209.75,14.6825,"groupage","france","bateau",25.4,35.56,15.24,1,"OUVERT",5315,"Nike Air Force 1 Homme",209.75,"EUR","Nike Air Force 1 Homme","WHITE","XL",2022-09-23,"NULL",25.17,"EUR","[]","bateau","dakar",568,"2022",9,"vendredi","23","vendredi",23
"183",567,"SMA12213",195200,2022-09-23,2022-09-23,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",691,5314,13,567,1,2022-09-23,250,17.5,"groupage","france","bateau",25.4,35.56,15.24,1,"OUVERT",5314,"Nike Air Force 1 '07, Chaussures de Basket Homme",250,"EUR","Nike Air Force 1 '07, Chaussures de Basket Homme","WHITE","XL",2022-09-23,"NULL",30,"EUR","[]","bateau","dakar",567,"2022",9,"vendredi","23","vendredi",23
"184",566,"SMA12212",157500,2022-09-22,2022-09-22,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",690,5313,13,566,1,2022-09-22,189,13.23,"groupage","france","avion",23.4,34.8,12.2,1,"OUVERT",5313,"Nike Air Force 1 Chaussure De Basket-ball Pure Platinum/Pure Platinum/Blanc 10",189,"EUR","Nike Air Force 1 Chaussure De Basket-ball Pure Platinum/Pure Platinum/Blanc 10","WHITE","XL",2022-09-22,"NULL",37.8,"EUR","[]","avion","dakar",566,"2022",9,"jeudi","22","jeudi",22
"185",565,"SMA12211",205600,2022-09-22,2022-09-22,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",689,5312,13,565,1,2022-09-22,189,13.23,"groupage","france","avion",23.4,34.8,12.2,1,"OUVERT",5312,"Nike Air Force 1 Chaussure De Basket-ball Pure Platinum/Pure Platinum/Blanc 10",189,"EUR","Nike Air Force 1 Chaussure De Basket-ball Pure Platinum/Pure Platinum/Blanc 10","WHITE","XL",2022-09-22,"NULL",37.8,"EUR","[]","avion","dakar",565,"2022",9,"jeudi","22","jeudi",22
"186",565,"SMA12211",205600,2022-09-22,2022-09-22,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",688,5311,13,565,1,2022-09-22,39.99,2.7993,"groupage","usa","avion",20.066,32.258,11.43,1,"OUVERT",5311,"PUMA Men's Tazon 6 Wide Sneaker",39.99,"USD","PUMA Men's Tazon 6 Wide Sneaker","WHITE","XL",2022-09-22,"NULL",10.0197849554163,"USD","[]","avion","dakar",565,"2022",9,"jeudi","22","jeudi",22
"187",564,"SMA12210",48200,2022-09-22,2022-09-22,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",687,5310,13,564,1,2022-09-22,39.99,2.7993,"groupage","usa","avion",20.066,32.258,11.43,1,"OUVERT",5310,"PUMA Men's Tazon 6 Wide Sneaker",39.99,"USD","PUMA Men's Tazon 6 Wide Sneaker","WHITE","XL",2022-09-22,"NULL",10.0197849554163,"USD","[]","avion","dakar",564,"2022",9,"jeudi","22","jeudi",22
"188",563,"SMA12209",165800,2022-09-22,2022-09-22,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",686,5309,13,563,1,2022-09-22,193.46,13.5422,"groupage","usa","avion",10,50,10,1,"OUVERT",5309,"Nike Air Force 1",193.46,"USD","Nike Air Force 1","WHITE","XL",2022-09-22,"NULL",48.365,"USD","[]","avion","dakar",563,"2022",9,"jeudi","22","jeudi",22
"189",562,"SMA12208",66500,2022-09-22,2022-09-22,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",685,5308,13,562,1,2022-09-22,40.3,2.821,"groupage","france","avion",10,50,10,1,"OUVERT",5308,"Levi's Ls Battery HM Shirt Slim Allure Chemise Casual Homme",40.3,"EUR","Levi's Ls Battery HM Shirt Slim Allure Chemise Casual Homme","WHITE","XL",2022-09-22,"NULL",12,"EUR","[]","avion","dakar",562,"2022",9,"jeudi","22","jeudi",22
"190",562,"SMA12208",66500,2022-09-22,2022-09-22,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",684,5307,13,562,1,2022-09-22,23.75,1.6625,"groupage","usa","avion",10,50,10,1,"OUVERT",5307,"MLAGJSS Wedge Sneakers for Women, Women's Fashion Color Matching Breathable Mesh Lace-Up Fflat Casual Sneakers",23.75,"USD","MLAGJSS Wedge Sneakers for Women, Women's Fashion Color Matching Breathable Mesh Lace-Up Fflat Casual Sneakers","WHITE","XL",2022-09-22,"NULL",21.0379643787626,"USD","[]","avion","dakar",562,"2022",9,"jeudi","22","jeudi",22
"191",560,"SMA12206",164100,2022-09-06,2022-09-06,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",682,5305,13,560,1,2022-09-06,196.95,13.7865,"groupage","france","avion",8.5,22.5,11.4,1,"OUVERT",5305,"Console Nintendo Switch Lite - turquoise",196.95,"EUR","Console Nintendo Switch Lite - turquoise","WHITE","XL",2022-09-06,"NULL",39.39,"EUR","[]","avion","dakar",560,"2022",9,"mardi","06","mardi",6
"192",557,"SMA12203",346472,2022-09-05,2022-09-05,19,"WAVE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",679,5302,13,557,1,2022-09-05,415.9,29.113,"groupage","france","avion",10,50,10,1,"OUVERT",5302,"HOMCOM Station de Musculation - Entrainement Complet - développé couché, Butterfly, Barre latissimus, Curler, Bande résistance - 10 contrepoids - Acier",415.9,"EUR","HOMCOM Station de Musculation - Entrainement Complet - développé couché, Butterfly, Barre latissimus, Curler, Bande résistance - 10 contrepoids - Acier","WHITE","XL",2022-09-05,"NULL",83.18,"EUR","[]","avion","dakar",557,"2022",9,"lundi","05","lundi",5
"193",549,"SMA12200",553475,2022-08-03,2022-08-03,19,"WAVE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",667,5290,7,549,1,2022-08-03,347.99,24.3593,"groupage","usa","avion",96.52,19.558,59.944,1,"OUVERT",5290,"SAMSUNG 43-Inch Class Crystal 4K UHD AU8000 Series HDR, 3 HDMI Ports, Motion Xcelerator, Tap View, PC on TV, Q Symphony, Smart TV with Alexa Built-In (UN43AU8000FXZA, 2021 Model)",347.99,"USD","SAMSUNG 43-Inch Class Crystal 4K UHD AU8000 Series HDR, 3 HDMI Ports, Motion Xcelerator, Tap View, PC on TV, Q Symphony, Smart TV with Alexa Built-In (UN43AU8000FXZA, 2021 Model)","WHITE","XL",2022-08-03,"NULL",86.9975,"USD","[]","avion","Wopla",549,"2022",8,"mercredi","03","mercredi",3
"194",548,"SMA12199",553475,2022-08-03,2022-08-03,19,"WAVE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",666,5289,7,548,1,2022-08-03,347.99,24.3593,"groupage","usa","avion",96.52,19.558,59.944,1,"OUVERT",5289,"SAMSUNG 43-Inch Class Crystal 4K UHD AU8000 Series HDR, 3 HDMI Ports, Motion Xcelerator, Tap View, PC on TV, Q Symphony, Smart TV with Alexa Built-In (UN43AU8000FXZA, 2021 Model)",347.99,"USD","SAMSUNG 43-Inch Class Crystal 4K UHD AU8000 Series HDR, 3 HDMI Ports, Motion Xcelerator, Tap View, PC on TV, Q Symphony, Smart TV with Alexa Built-In (UN43AU8000FXZA, 2021 Model)","WHITE","XL",2022-08-03,"NULL",86.9975,"USD","[]","avion","Dakar Plateau",548,"2022",8,"mercredi","03","mercredi",3
"195",547,"SMA12198",1347266,2022-08-03,2022-08-03,19,"WAVE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",665,5288,7,547,1,2022-08-03,997.99,69.8593,"groupage","usa","avion",123.19,24.892,77.47,1,"OUVERT",5288,"SAMSUNG 55-Inch Class QLED Q70A Series - 4K UHD Quantum HDR Smart TV with Alexa Built-in (QN55Q70AAFXZA, 2021 Model)",997.99,"USD","SAMSUNG 55-Inch Class QLED Q70A Series - 4K UHD Quantum HDR Smart TV with Alexa Built-in (QN55Q70AAFXZA, 2021 Model)","WHITE","XL",2022-08-03,"NULL",342.581218951852,"USD","[]","avion","Oupou",547,"2022",8,"mercredi","03","mercredi",3
"196",546,"SMA12197",553475,2022-08-03,2022-08-03,19,"WAVE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",664,5287,7,546,1,2022-08-03,347.99,24.3593,"groupage","usa","avion",96.52,19.558,59.944,1,"OUVERT",5287,"SAMSUNG 43-Inch Class Crystal 4K UHD AU8000 Series HDR, 3 HDMI Ports, Motion Xcelerator, Tap View, PC on TV, Q Symphony, Smart TV with Alexa Built-In (UN43AU8000FXZA, 2021 Model)",347.99,"USD","SAMSUNG 43-Inch Class Crystal 4K UHD AU8000 Series HDR, 3 HDMI Ports, Motion Xcelerator, Tap View, PC on TV, Q Symphony, Smart TV with Alexa Built-In (UN43AU8000FXZA, 2021 Model)","WHITE","XL",2022-08-03,"NULL",86.9975,"USD","[]","avion","NULL",668.923076923077,"2022",8,"mercredi","03","mercredi",3
"197",545,"SMA12196",7871,2022-08-03,2022-08-03,19,"WAVE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",663,5286,7,545,1,2022-08-03,0,0,"groupage","france","avion",10,50,10,1,"OUVERT",5286,"Under Armour UA Charged Assert 9, Chaussure de Course sur Route Homme",0,"EUR","Under Armour UA Charged Assert 9, Chaussure de Course sur Route Homme","WHITE","XL",2022-08-03,"NULL",12,"EUR","[]","avion","NULL",668.923076923077,"2022",8,"mercredi","03","mercredi",3
"198",544,"SMA12195",1788000,2022-07-12,2022-07-12,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",662,5285,3,544,1,2022-07-12,1481.87,103.7309,"groupage","france","avion",10,50,10,1,"OUVERT",5285,"Acer - Predator - Orion 3000 - PO3-630 - PC de Jeu - (Intel Core i5-11400F, 16 Go, 1 to HDD et 256 Go SSD, NVIDIA GeForce RTX 3060Ti, Windows 10, Noir)",1481.87,"EUR","Acer - Predator - Orion 3000 - PO3-630 - PC de Jeu - (Intel Core i5-11400F, 16 Go, 1 to HDD et 256 Go SSD, NVIDIA GeForce RTX 3060Ti, Windows 10, Noir)","WHITE","XL",2022-07-12,"NULL",296.374,"EUR","[]","avion","NULL",668.923076923077,"2022",7,"mardi","12","mardi",12
"199",544,"SMA12195",1788000,2022-07-12,2022-07-12,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",661,5284,3,544,1,2022-07-12,347.99,24.3593,"groupage","usa","avion",96.52,19.558,59.944,1,"OUVERT",5284,"SAMSUNG 43-Inch Class Crystal 4K UHD AU8000 Series HDR, 3 HDMI Ports, Motion Xcelerator, Tap View, PC on TV, Q Symphony, Smart TV with Alexa Built-In (UN43AU8000FXZA, 2021 Model)",347.99,"USD","SAMSUNG 43-Inch Class Crystal 4K UHD AU8000 Series HDR, 3 HDMI Ports, Motion Xcelerator, Tap View, PC on TV, Q Symphony, Smart TV with Alexa Built-In (UN43AU8000FXZA, 2021 Model)","WHITE","XL",2022-07-12,"NULL",86.9975,"USD","[]","avion","NULL",668.923076923077,"2022",7,"mardi","12","mardi",12
"200",543,"SMA12194",715700,2022-07-12,2022-07-12,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",660,5283,13,543,1,2022-07-12,859,60.13,"groupage","france","avion",10,50,10,1,"OUVERT",5283,"Apple iPhone&nbsp;13 (128&nbsp;Go) - Bleu",859,"EUR","Apple iPhone&nbsp;13 (128&nbsp;Go) - Bleu","WHITE","XL",2022-07-12,"NULL",171.8,"EUR","[]","avion","NULL",668.923076923077,"2022",7,"mardi","12","mardi",12
"201",542,"SMA12193",1560700,2022-07-08,2022-07-08,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",658,5281,13,542,1,2022-07-08,347.99,24.3593,"groupage","usa","avion",96.52,19.558,59.944,1,"OUVERT",5281,"SAMSUNG 43-Inch Class AU8000 Series Crystal 4K UHD HDR Smart TV with Alexa Built-In, 3 HDMI Ports, Ultra Slim Design (UN43AU8000FXZA,&nbsp;2021 Model)",347.99,"USD","SAMSUNG 43-Inch Class AU8000 Series Crystal 4K UHD HDR Smart TV with Alexa Built-In, 3 HDMI Ports, Ultra Slim Design (UN43AU8000FXZA,&nbsp;2021 Model)","WHITE","XL",2022-07-08,"NULL",86.9975,"USD","[]","avion","NULL",668.923076923077,"2022",7,"vendredi","08","vendredi",8
"202",542,"SMA12193",1560700,2022-07-08,2022-07-08,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",659,5282,13,542,1,2022-07-08,1209,84.63,"groupage","france","avion",10,50,10,1,"OUVERT",5282,"Apple iPhone&nbsp;13 (512&nbsp;Go) - (Product) Red",1209,"EUR","Apple iPhone&nbsp;13 (512&nbsp;Go) - (Product) Red","WHITE","XL",2022-07-08,"NULL",241.8,"EUR","[]","avion","NULL",668.923076923077,"2022",7,"vendredi","08","vendredi",8
"203",541,"SMA12192",844100,2022-07-08,2022-07-08,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",657,5280,13,541,1,2022-07-08,347.99,24.3593,"groupage","usa","avion",96.52,19.558,59.944,1,"OUVERT",5280,"SAMSUNG 43-Inch Class AU8000 Series Crystal 4K UHD HDR Smart TV with Alexa Built-In, 3 HDMI Ports, Ultra Slim Design (UN43AU8000FXZA,&nbsp;2021 Model)",347.99,"USD","SAMSUNG 43-Inch Class AU8000 Series Crystal 4K UHD HDR Smart TV with Alexa Built-In, 3 HDMI Ports, Ultra Slim Design (UN43AU8000FXZA,&nbsp;2021 Model)","WHITE","XL",2022-07-08,"NULL",86.9975,"USD","[]","avion","NULL",668.923076923077,"2022",7,"vendredi","08","vendredi",8
"204",541,"SMA12192",844100,2022-07-08,2022-07-08,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",656,5279,13,541,1,2022-07-08,859,60.13,"groupage","france","avion",10,50,10,1,"OUVERT",5279,"Apple iPhone&nbsp;13&nbsp;(128&nbsp;Go) - (Product) Red",859,"EUR","Apple iPhone&nbsp;13&nbsp;(128&nbsp;Go) - (Product) Red","WHITE","XL",2022-07-08,"NULL",171.8,"EUR","[]","avion","NULL",668.923076923077,"2022",7,"vendredi","08","vendredi",8
"205",540,"SMA12191",553500,2022-07-06,2022-07-06,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",655,5278,13,540,1,2022-07-06,347.99,24.3593,"groupage","usa","avion",19.558,96.52,59.944,1,"OUVERT",5278,"SAMSUNG 43-Inch Class AU8000 Series Crystal 4K UHD HDR Smart TV with Alexa Built-In, 3 HDMI Ports, Ultra Slim Design (UN43AU8000FXZA,&nbsp;2021 Model)",347.99,"USD","SAMSUNG 43-Inch Class AU8000 Series Crystal 4K UHD HDR Smart TV with Alexa Built-In, 3 HDMI Ports, Ultra Slim Design (UN43AU8000FXZA,&nbsp;2021 Model)","WHITE","XL",2022-07-06,"NULL",86.9975,"USD","[]","avion","NULL",668.923076923077,"2022",7,"mercredi","06","mercredi",6
"206",539,"SMA12190",531400,2022-07-05,2022-07-05,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",654,5277,13,539,1,2022-07-05,619.99,43.3993,"groupage","usa","avion",22.86,32.004,5.9436,1,"OUVERT",5277,"Apple MacBook Air (13-inch Retina Display, 1.6GHz Dual-core Intel Core i5, 256GB) - Gold (Latest Model) (Renewed)",619.99,"USD","Apple MacBook Air (13-inch Retina Display, 1.6GHz Dual-core Intel Core i5, 256GB) - Gold (Latest Model) (Renewed)","WHITE","XL",2022-07-05,"NULL",154.9975,"USD","[]","avion","NULL",668.923076923077,"2022",7,"mardi","05","mardi",5
"207",538,"SMA12189",531325,2022-07-05,2022-07-05,19,"WAVE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",653,5276,13,538,1,2022-07-05,619.99,43.3993,"groupage","usa","avion",22.86,32.004,5.9436,1,"OUVERT",5276,"Apple MacBook Air (13-inch Retina Display, 1.6GHz Dual-core Intel Core i5, 256GB) - Gold (Latest Model) (Renewed)",619.99,"USD","Apple MacBook Air (13-inch Retina Display, 1.6GHz Dual-core Intel Core i5, 256GB) - Gold (Latest Model) (Renewed)","WHITE","XL",2022-07-05,"NULL",154.9975,"USD","[]","avion","NULL",668.923076923077,"2022",7,"mardi","05","mardi",5
"208",537,"SMA12188",531325,2022-07-05,2022-07-05,19,"ORANGE MONEY",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",652,5275,13,537,1,2022-07-05,619.99,43.3993,"groupage","usa","avion",22.86,32.004,5.9436,1,"OUVERT",5275,"Apple MacBook Air (13-inch Retina Display, 1.6GHz Dual-core Intel Core i5, 256GB) - Gold (Latest Model) (Renewed)",619.99,"USD","Apple MacBook Air (13-inch Retina Display, 1.6GHz Dual-core Intel Core i5, 256GB) - Gold (Latest Model) (Renewed)","WHITE","XL",2022-07-05,"NULL",154.9975,"USD","[]","avion","NULL",668.923076923077,"2022",7,"mardi","05","mardi",5
"209",536,"SMA12187",531325,2022-07-05,2022-07-05,19,"WAVE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",651,5274,13,536,1,2022-07-05,619.99,43.3993,"groupage","usa","avion",22.86,32.004,5.9436,1,"OUVERT",5274,"Apple MacBook Air (13-inch Retina Display, 1.6GHz Dual-core Intel Core i5, 256GB) - Gold (Latest Model) (Renewed)",619.99,"USD","Apple MacBook Air (13-inch Retina Display, 1.6GHz Dual-core Intel Core i5, 256GB) - Gold (Latest Model) (Renewed)","WHITE","XL",2022-07-05,"NULL",154.9975,"USD","[]","avion","NULL",668.923076923077,"2022",7,"mardi","05","mardi",5
"210",535,"SMA12186",708900,2022-06-20,2022-06-20,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",650,5273,13,535,1,2022-06-20,206,14.42,"groupage","usa","avion",23.622,34.036,6.096,1,"OUVERT",5273,"Early 2015Apple MacBook Air with 1.6GHz Intel Core i5 (11.6 inch, 128 GB SSD, 4 GB RAM) Silver (Renewed)",206,"USD","Early 2015Apple MacBook Air with 1.6GHz Intel Core i5 (11.6 inch, 128 GB SSD, 4 GB RAM) Silver (Renewed)","WHITE","XL",2022-06-20,"NULL",51.5,"USD","[]","avion","NULL",668.923076923077,"2022",6,"lundi","20","lundi",20
"211",535,"SMA12186",708900,2022-06-20,2022-06-20,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",649,5272,13,535,1,2022-06-20,639,44.73,"groupage","france","avion",0,0,0,1,"OUVERT",5272,"Apple iPhone&nbsp;12 Mini (64&nbsp;Go) - Blanc",639,"EUR","Apple iPhone&nbsp;12 Mini (64&nbsp;Go) - Blanc","WHITE","XL",2022-06-20,"NULL",127.8,"EUR","[]","avion","NULL",668.923076923077,"2022",6,"lundi","20","lundi",20
"212",534,"SMA12185",97275,2022-06-15,2022-06-15,19,"WAVE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",648,5271,7,534,1,2022-06-15,83.47,5.8429,"groupage","france","avion",32,48,16,1,"OUVERT",5271,"FENRUIEN Sac à dos pour ordinateur portable Noir 27 l Étanche Avec port de charge USB Anti-vol Avec compartiment pour ordinateur portable Pour l'école les voyages le travail",83.47,"EUR","FENRUIEN Sac à dos pour ordinateur portable Noir 27 l Étanche Avec port de charge USB Anti-vol Avec compartiment pour ordinateur portable Pour l'école les voyages le travail","WHITE","XL",2022-06-15,"NULL",18.24,"EUR","[]","avion","NULL",668.923076923077,"2022",6,"mercredi","15","mercredi",15
"213",533,"SMA12184",15787,2022-06-13,2022-06-13,19,"WAVE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",647,5270,7,533,1,2022-06-13,18.95,1.3265,"groupage","france","avion",4.5,4.5,6,1,"OUVERT",5270,"Montres de sport des hommes de Digital, montre de sport imperméable de 5 atmosphères avec l'alarme Montre de poignet militaire de gros de visage d'alarme noire avec le contre-jour de LED pour des homm",18.95,"EUR","Montres de sport des hommes de Digital, montre de sport imperméable de 5 atmosphères avec l'alarme Montre de poignet militaire de gros de visage d'alarme noire avec le contre-jour de LED pour des homm","WHITE","XL",2022-06-13,"NULL",3.79,"EUR","[]","avion","NULL",668.923076923077,"2022",6,"lundi","13","lundi",13
"214",532,"SMA12183",15787,2022-06-13,2022-06-13,19,"WAVE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",646,5269,7,532,1,2022-06-13,18.95,1.3265,"groupage","france","avion",4.5,4.5,6,1,"OUVERT",5269,"Montres de sport des hommes de Digital, montre de sport imperméable de 5 atmosphères avec l'alarme Montre de poignet militaire de gros de visage d'alarme noire avec le contre-jour de LED pour des homm",18.95,"EUR","Montres de sport des hommes de Digital, montre de sport imperméable de 5 atmosphères avec l'alarme Montre de poignet militaire de gros de visage d'alarme noire avec le contre-jour de LED pour des homm","WHITE","XL",2022-06-13,"NULL",3.79,"EUR","[]","avion","NULL",668.923076923077,"2022",6,"lundi","13","lundi",13
"215",531,"SMA12182",17411,2022-06-03,2022-06-03,19,"WAVE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",645,5268,7,531,1,2022-06-03,20.9,1.463,"groupage","france","avion",10.2,10.4,7.6,1,"OUVERT",5268,"Coffret Montre Enfant Bracelet Equipe DE France Les Bleus Euro 2016 Foot",20.9,"EUR","Coffret Montre Enfant Bracelet Equipe DE France Les Bleus Euro 2016 Foot","WHITE","XL",2022-06-03,"NULL",4.18,"EUR","[]","avion","NULL",668.923076923077,"2022",6,"vendredi","03","vendredi",3
"216",530,"SMA12181",17411,2022-06-03,2022-06-03,19,"WAVE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",644,5267,13,530,1,2022-06-03,20.9,1.463,"groupage","france","avion",10.2,10.4,7.6,1,"OUVERT",5267,"Coffret Montre Enfant Bracelet Equipe DE France Les Bleus Euro 2016 Foot",20.9,"EUR","Coffret Montre Enfant Bracelet Equipe DE France Les Bleus Euro 2016 Foot","WHITE","XL",2022-06-03,"NULL",4.18,"EUR","[]","avion","NULL",668.923076923077,"2022",6,"vendredi","03","vendredi",3
"217",529,"SMA12180",17411,2022-06-03,2022-06-03,19,"WAVE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",643,5266,13,529,1,2022-06-03,20.9,1.463,"groupage","france","avion",10.2,10.4,7.6,1,"OUVERT",5266,"Coffret Montre Enfant Bracelet Equipe DE France Les Bleus Euro 2016 Foot",20.9,"EUR","Coffret Montre Enfant Bracelet Equipe DE France Les Bleus Euro 2016 Foot","WHITE","XL",2022-06-03,"NULL",4.18,"EUR","[]","avion","NULL",668.923076923077,"2022",6,"vendredi","03","vendredi",3
"218",528,"SMA12179",457811,2022-06-03,2022-06-03,19,"WAVE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",641,5264,13,528,1,2022-06-03,16.99,1.1893,"groupage","france","avion",10.2,10.4,7.6,1,"OUVERT",5264,"Coffret Montre Enfant Bracelet Equipe DE France Les Bleus Euro 2016 Foot",16.99,"EUR","Coffret Montre Enfant Bracelet Equipe DE France Les Bleus Euro 2016 Foot","WHITE","XL",2022-06-03,"NULL",3.398,"EUR","[]","avion","NULL",668.923076923077,"2022",6,"vendredi","03","vendredi",3
"219",528,"SMA12179",457811,2022-06-03,2022-06-03,19,"WAVE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",642,5265,13,528,1,2022-06-03,449,31.43,"groupage","france","avion",34,49,49,1,"OUVERT",5265,"Bob mini Lave vaisselle (Premium, Red)",449,"EUR","Bob mini Lave vaisselle (Premium, Red)","WHITE","XL",2022-06-03,"NULL",130.8,"EUR","[]","avion","NULL",668.923076923077,"2022",6,"vendredi","03","vendredi",3
"220",527,"SMA12178",457811,2022-06-03,2022-06-03,19,"WAVE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",639,5262,13,527,1,2022-06-03,16.99,1.1893,"groupage","france","avion",10.2,10.4,7.6,1,"OUVERT",5262,"Coffret Montre Enfant Bracelet Equipe DE France Les Bleus Euro 2016 Foot",16.99,"EUR","Coffret Montre Enfant Bracelet Equipe DE France Les Bleus Euro 2016 Foot","WHITE","XL",2022-06-03,"NULL",3.398,"EUR","[]","avion","NULL",668.923076923077,"2022",6,"vendredi","03","vendredi",3
